source,dest,edge_type,labels:label,source_type,flags:string[],lineno:int,code,childnum:int,funcid:int,classname,namespace,endlineno:int,source_name,doccomment,export,tainted
244,245,5,AST,23,UNARY_BOOL_NOT,37.0,0,0.0,114.0,,37:12:37:18,37.0,30,,True,False
244,247,5,AST,24,,37.0,169,0.0,114.0,,37:13:37:18,37.0,30,,True,False
245,246,5,AST,33,,37.0,75,0.0,114.0,,37:13:37:18,37.0,12,,True,False
247,248,5,AST,20,,37.0,169,1.0,114.0,,37:20:39:9,39.0,30,,True,False
249,250,5,AST,3,,38.0,125,0.0,114.0,,38:10:38:126,38.0,30,,True,False
249,252,5,AST,9,,38.0,122,0.0,114.0,,38:10:38:24,38.0,30,,True,False
250,251,5,AST,24,,38.0,169,0.0,114.0,,38:10:38:19,38.0,30,,True,False
252,253,5,AST,33,,38.0,119,0.0,114.0,,38:10:38:19,38.0,23,,True,False
254,255,5,AST,24,,38.0,169,1.0,114.0,,38:20:38:23,38.0,30,,True,False
254,266,5,AST,33,,38.0,93,0.0,114.0,,38:20:38:23,38.0,19,,True,False
255,256,5,AST,13,,38.0,69,1.0,114.0,,38:27:38:126,38.0,30,,True,False
255,261,5,AST,24,,38.0,169,0.0,114.0,,38:27:38:34,38.0,30,,True,False
256,257,5,AST,33,,38.0,66,0.0,114.0,,38:27:38:34,38.0,10,,True,False
256,259,5,AST,33,,38.0,145,1.0,114.0,,38:35:38:44,38.0,30,,True,False
257,258,5,AST,0,,38.0,15,2.0,114.0,,38:27:38:126,38.0,30,,True,False
259,260,5,AST,9,,38.0,103,0.0,114.0,,38:45:38:53,38.0,30,,True,False
261,262,5,AST,24,,38.0,169,0.0,114.0,,38:45:38:48,38.0,30,,True,False
