source,dest,edge_type,labels:label,source_type,flags:string[],lineno:int,code,childnum:int,funcid:int,classname,namespace,endlineno:int,source_name,doccomment,export,tainted
106,107,PARENT_OF,AST,AST_BINARY_OP,BINARY_ADD,15.0,"\""pdflatex -output-directory \"" + dest_file",0.0,111.0,,15:17:15:58,15.0,,,True,
109,110,PARENT_OF,AST,string,,15.0,pdflatex -output-directory ,0.0,111.0,,15:17:15:46,15.0,,,True,
111,112,ENTRY,AST,AST_VAR,,15.0,,1.0,111.0,,15:49:15:58,15.0,,,True,
111,113,EXIT,AST,string,,15.0,dest_file,0.0,111.0,,15:49:15:58,15.0,dest_file,,True,
111,114,PARENT_OF,AST,string,,15.0, ,1.0,111.0,,15:61:15:64,15.0,,,True,
111,115,PARENT_OF,AST,AST_VAR,,15.0,,1.0,111.0,,15:67:15:75,15.0,,,True,
111,116,PARENT_OF,AST,string,,15.0,src_file,0.0,111.0,,15:67:15:75,15.0,src_file,,True,
111,129,PARENT_OF,AST,AST_CLOSURE,,15.0,,1.0,111.0,,15:77:22:13,22.0,,,True,
111,130,PARENT_OF,Artificial,CFG_FUNC_ENTRY,,,,,162.0,,,,,,True,
111,215,PARENT_OF,Artificial,CFG_FUNC_EXIT,,,,,162.0,,,,,,True,
111,216,PARENT_OF,AST,string,,15.0,{anon},0.0,162.0,,15::15:,,,,True,
116,117,PARENT_OF,AST,,,15.0,,1.0,162.0,,15::15:,,,,True,
116,121,PARENT_OF,AST,AST_PARAM_LIST,,15.0,"err, stdout, stderr",2.0,162.0,,15:77:22:13,22.0,,,True,
116,125,PARENT_OF,AST,AST_PARAM,,15.0,err,0.0,162.0,,15::15:,,,,True,
117,118,PARENT_OF,AST,,,15.0,any,0.0,162.0,,15::15:,,,,True,
117,119,PARENT_OF,AST,string,,15.0,err,1.0,162.0,,15:78:15:81,15.0,,,True,
117,120,PARENT_OF,AST,,,15.0,any,2.0,162.0,,15::15:,,,,True,
121,122,PARENT_OF,AST,AST_PARAM,,15.0,stdout,1.0,162.0,,15::15:,,,,True,
121,123,PARENT_OF,AST,,,15.0,any,0.0,162.0,,15::15:,,,,True,
121,124,PARENT_OF,AST,string,,15.0,stdout,1.0,162.0,,15:82:15:88,15.0,,,True,
125,126,PARENT_OF,AST,,,15.0,any,2.0,162.0,,15::15:,,,,True,
125,127,PARENT_OF,AST,AST_PARAM,,15.0,stderr,2.0,162.0,,15::15:,,,,True,
125,128,PARENT_OF,AST,,,15.0,any,0.0,162.0,,15::15:,,,,True,
130,131,PARENT_OF,AST,string,,15.0,stderr,1.0,162.0,,15:89:15:95,15.0,,,True,
131,132,PARENT_OF,AST,,,15.0,any,2.0,162.0,,15::15:,,,,True,
131,146,PARENT_OF,AST,,,15.0,,3.0,162.0,,15::15:,,,,True,
132,133,PARENT_OF,AST,AST_STMT_LIST,,15.0,,4.0,162.0,,15:100:22:13,22.0,,,True,
132,135,PARENT_OF,AST,AST_IF,,16.0,,0.0,162.0,,16:16:21:17,21.0,,,True,
133,134,PARENT_OF,AST,AST_IF_ELEM,,16.0,,0.0,162.0,,16:16:21:17,21.0,,,True,
135,136,PARENT_OF,AST,AST_VAR,,16.0,,0.0,162.0,,16:20:16:23,16.0,,,True,
136,137,PARENT_OF,AST,string,,16.0,err,0.0,162.0,,16:20:16:23,16.0,err,,True,
136,139,PARENT_OF,AST,AST_STMT_LIST,,16.0,,1.0,162.0,,16:25:18:17,18.0,,,True,
137,138,PARENT_OF,AST,AST_CALL,,17.0,"callback(1,`pdflatex[2] error: ${err}`)",0.0,162.0,,17:20:17:59,17.0,,,True,
139,140,PARENT_OF,AST,AST_NAME,NAME_NOT_FQ,17.0,,0.0,162.0,,17:20:17:59,17.0,,,True,
139,141,PARENT_OF,AST,string,,17.0,callback,0.0,162.0,,17:20:17:28,17.0,,,True,
141,142,PARENT_OF,AST,AST_ARG_LIST,,17.0,"(1,`pdflatex[2] error: ${err}`)",1.0,162.0,,17:20:17:59,17.0,,,True,
141,143,PARENT_OF,AST,integer,,17.0,1,0.0,162.0,,17:29:17:30,17.0,,,True,
141,145,PARENT_OF,AST,AST_ENCAPS_LIST,,17.0,`pdflatex[2] error: ${err}`,1.0,162.0,,17:31:17:58,17.0,,,True,
143,144,PARENT_OF,AST,string,,17.0,pdflatex[2] error: ,0.0,162.0,,17:31:17:53,17.0,,,True,
146,147,PARENT_OF,AST,AST_VAR,,17.0,,1.0,162.0,,17:53:17:56,17.0,,,True,
146,148,PARENT_OF,AST,string,,17.0,err,0.0,162.0,,17:53:17:56,17.0,err,,True,
148,149,PARENT_OF,AST,string,,17.0,,2.0,162.0,,17:56:17:58,17.0,,,True,
149,150,PARENT_OF,AST,AST_IF_ELEM,,16.0,,1.0,162.0,,16:16:21:17,21.0,,,True,
149,152,PARENT_OF,AST,,,16.0,,0.0,162.0,,16::16:,,,,True,
150,151,PARENT_OF,AST,AST_STMT_LIST,,19.0,,1.0,162.0,,19:20:21:17,21.0,,,True,
152,153,PARENT_OF,AST,AST_CALL,,20.0,"callback(0,`[node-latex-complete] Complete source: ${src_file}, check out result in ${dest_file}!`)",0.0,162.0,,20:20:20:119,20.0,,,True,
152,162,PARENT_OF,AST,AST_NAME,NAME_NOT_FQ,20.0,,0.0,162.0,,20:20:20:119,20.0,,,True,
153,154,PARENT_OF,AST,string,,20.0,callback,0.0,162.0,,20:20:20:28,20.0,,,True,
153,160,PARENT_OF,AST,AST_ARG_LIST,,20.0,"(0,`[node-latex-complete] Complete source: ${src_file}, check out result in ${dest_file}!`)",1.0,162.0,,20:20:20:119,20.0,,,True,
154,155,PARENT_OF,AST,integer,,20.0,0,0.0,162.0,,20:29:20:30,20.0,,,True,
